10,-0.173896,0.652185,-0.370909,0.777839,0.160689,-0.333243,-0.922027,-0.334846,-0.919953,-0.603313,0.645655,0.799925,0.868937,-0.0672029,0.789686,-0.539785,0.855494,-0.239561,0.289276,-0.5959,0.46863,0.871068,-0.444858,-0.733012,-0.788985,0.428364,0.757896,0.91338,0.261303,0.982099,-0.876289,0.190559,0.597316,0.427959,0.581796,0.681673,0.484361,0.621677,0.779837,0.784745,0.938806,0.526732,0.625497,0.465837,0.522194,0.794359,0.837734,0.582437,0.0527759,0.00851952,0.115819,0.173315,0.427581,0.0850866,0.459902,0.248997,0.49231,0.488308,0.00603956,0.831161,0.151297,0.044944,0.201697,0.414459
11,-0.726465,-0.746821,-0.546276,-0.709629,-0.345427,0.835609,-0.0591051,0.417666,0.619621,0.501759,-0.569596,0.959344,-0.813793,0.491524,0.177318,-0.372806,-0.102896,-0.633263,-0.072478,0.781525,0.181475,-0.894188,-0.526171,-0.482519,-0.138942,0.650833,-0.100514,-0.757949,-0.953834,-0.584623,-0.829029,-0.93157,0.828968,0.892985,0.182824,0.649951,0.609313,0.675783,0.792595,0.177043,0.682823,0.406981,0.785421,0.612376,0.630286,0.866525,0.859638,0.666604,0.434997,0.122779,0.0426229,0.399939,0.333478,0.724462,0.149901,0.285011,0.192755,0.282934,0.00306256,0.0149335,0.398049,0.395938,0.22774,0.225152
12,0.814186,-0.821625,-0.647862,-0.389662,-0.507769,-0.731863,-0.284587,0.94128,-0.728749,-0.712794,0.431545,0.0632644,0.339761,0.377707,-0.183516,-0.0641088,-0.116675,0.479065,-0.118344,0.347338,0.0852738,0.176598,-0.50757,0.73654,0.403488,-0.81292,0.292166,0.986546,-0.460982,-0.218221,0.246811,-0.00527238,0.894628,0.517148,0.0930647,0.60823,0.844031,0.440416,0.54612,0.611288,0.739787,0.631823,0.92443,0.146736,0.271635,0.696031,0.450178,0.497602,0.645289,0.281661,0.438643,0.0438171,0.264901,0.0250343,0.334823,0.145459,0.142901,0.689488,0.181609,0.17181,0.44966,0.189459,0.397128,0.279581
13,-0.43615,-0.282582,-0.981401,0.413012,-0.22849,-0.923022,-0.146162,-0.572258,-0.499075,0.391075,-0.962644,-0.259022,0.473104,0.359708,0.711313,0.15132,0.536484,-0.810468,-0.365131,-0.364441,0.586146,0.661547,0.694191,0.734608,0.111192,0.828202,0.645245,-0.126272,0.692191,0.595,0.726819,0.0776276,0.396561,0.803105,0.832259,0.694994,0.88654,0.495869,0.698293,0.605451,0.482443,0.835217,0.58319,0.214398,0.238488,0.614829,0.675743,0.728155,0.175157,0.0205519,0.164675,0.0272226,0.0661556,0.23082,0.11424,0.199294,0.0518086,0.488694,0.0535349,0.0817621,0.0212489,0.174252,0.0184101,0.0504157
14,0.281194,-0.625036,0.660248,-0.797825,0.21336,0.107221,0.687202,0.630351,-0.427093,-0.592711,0.209432,-0.560986,0.306101,0.278637,-0.993084,-0.676009,-0.43236,0.564045,0.711442,-0.192635,-0.543359,0.804638,0.14874,-0.707298,0.791621,-0.00720361,-0.824476,-0.136022,-0.349152,-0.823162,-0.184473,-0.548214,0.444612,0.511807,0.56165,0.676686,0.854116,0.452129,0.642129,0.792541,0.667625,0.698525,0.494849,0.224538,0.589566,0.651053,0.905081,0.724553,0.178791,0.0214361,0.147672,0.232597,0.250811,0.234219,0.0695683,0.30569,0.119657,0.162729,0.178791,0.069537,0.280494,0.440441,0.295273,0.0430133
15,0.265583,0.709149,0.237717,-0.0442667,0.681676,-0.446813,-0.435792,-0.765058,0.57471,0.782237,0.701333,-0.512657,0.653894,0.864181,0.0535324,0.747188,0.837792,-0.885367,-0.795811,0.31207,-0.142455,-0.667236,0.902694,0.111547,-0.616397,-0.107229,-0.182526,-0.738432,0.288743,0.335341,-0.745406,-0.300393,0.66477,0.273926,0.946141,0.581978,0.455972,0.658223,0.681068,0.499305,0.592175,0.65286,0.676173,0.595359,0.778691,0.504056,0.40673,0.853475,0.100586,0.004696,0.674634,0.347356,0.11571,0.235044,0.489502,0.20633,0.657379,0.187195,0.116319,0.321081,0.34757,0.0581804,0.603444,0.0306208
16,-0.562714,0.672516,0.736891,0.276038,-0.444845,-0.139292,-0.962393,0.849429,0.641448,-0.796212,0.243968,-0.0679664,0.0788192,-0.178936,-0.111377,-0.41446,-0.136349,-0.604441,-0.492115,-0.23066,-0.806799,0.0877768,-0.859949,-0.499247,-0.347916,0.557145,-0.751464,0.634879,0.295991,0.64599,-0.434055,0.0109534,0.502028,0.788899,0.782733,0.698745,0.521445,0.79852,0.657888,0.471711,0.279079,0.84615,0.954516,0.475657,0.761857,0.396031,0.438757,0.691307,0.669829,0.18048,0.223681,0.0236077,0.112226,0.128158,0.416163,0.0150158,0.0114423,0.12369,0.199737,0.253836,0.0770117,0.388028,0.231765,0.113372
17,-0.247972,0.569783,-0.615109,0.453556,-0.517846,-0.462051,0.870262,0.178863,0.623092,-0.442376,0.395805,0.48112,-0.718818,-0.525381,0.388413,0.0415951,-0.780411,0.326512,0.0468677,-0.505653,0.844017,0.734818,0.070346,0.129685,0.708176,0.590083,0.568686,0.0335953,-0.496346,0.653405,0.846108,-0.115407,0.323185,0.762121,0.625281,0.521338,0.706425,0.541895,0.324814,0.352588,0.403526,0.740767,0.137932,0.492074,0.292395,0.669502,0.605299,0.744026,0.198827,0.142661,0.013784,0.458187,0.157599,0.0409313,0.219538,0.0649591,0.413663,0.189614,0.148419,0.411845,0.0655645,0.232714,0.204914,0.127516
18,-0.307757,-0.636552,-0.712517,-0.705088,0.69226,-0.563967,0.231228,-0.505002,-0.0985083,0.455919,-0.311349,-0.807719,0.96534,0.329767,0.91751,0.256741,-0.119704,0.425321,-0.18131,-0.853354,0.450685,-0.622429,0.651711,0.954337,0.6933,-0.436663,-0.228945,0.12957,-0.336027,-0.733929,-0.764516,-0.322287,0.819423,0.360793,0.437093,0.64412,0.850128,0.770222,0.800507,0.566424,0.729144,0.94799,0.442501,0.698422,0.92185,0.570147,0.821839,0.451167,0.674071,0.649994,0.0632642,0.252328,0.0779814,0.0362111,0.568972,0.209245,0.232214,0.0832961,0.54026,0.109871,0.121298,0.390926,0.24246,0.25494
19,-0.345321,-0.177791,-0.491185,0.707485,0.773003,-0.720451,0.55862,0.264089,0.214374,0.0781672,-0.917766,0.305472,0.579131,0.180259,0.599769,0.466688,0.707912,0.348006,-0.15754,0.027771,0.67151,-0.734017,0.912116,-0.122298,0.840591,-0.929832,0.232943,0.0406335,0.777375,-0.529325,-0.299147,-0.778705,0.876332,0.138128,0.44211,0.423026,0.781768,0.652765,0.731901,0.424027,0.7453,0.740423,0.764247,0.317851,0.319725,0.518059,0.61379,0.72494,0.0876008,0.0468765,0.112317,0.00568492,0.26991,0.0142633,0.227603,0.207875,0.195239,0.012583,0.103418,0.265103,0.0807652,0.026106,0.119533,0.198104
20,0.347129,0.447903,0.104692,-0.0235814,0.00872984,0.65547,-0.132748,0.878289,0.295779,0.770161,-0.69914,0.360873,0.809074,0.216191,-0.00741836,-0.477467,-0.579055,0.430789,0.558049,-0.0886106,-0.673915,-0.795706,-0.493838,0.805665,0.919488,0.908382,0.309222,-0.798703,0.584906,-0.21425,-0.726901,0.241557,0.167897,0.91554,0.768837,0.821108,0.398794,0.667014,0.729958,0.908483,0.708794,0.860861,0.777572,0.717702,0.687781,0.708843,0.721248,0.741855,0.320324,0.074389,0.649323,0.659466,0.426116,0.373348,0.752994,0.0555901,0.0568252,0.0604379,0.481303,0.408107,0.196134,0.345667,0.510935,0.100118
21,-0.902089,-0.269501,-0.118175,-0.852749,-0.902383,0.226469,-0.50614,-0.720503,-0.945536,0.34691,0.659606,0.0450585,0.921089,-0.779776,0.365723,-0.259447,0.0175007,0.488278,-0.329194,-0.491144,-0.863592,0.196457,-0.748107,-0.962714,-0.343286,-0.659767,0.765673,0.457694,0.657095,-0.740868,0.79757,-0.695627,0.585152,0.736778,0.724052,0.604107,0.584169,0.622125,0.783375,0.557091,0.22782,0.255388,0.458283,0.745307,0.705053,0.827344,0.663229,0.49789,0.0161279,0.117568,0.350981,0.219514,0.101737,0.24379,0.249162,0.601507,0.348928,0.537143,0.313814,0.598358,0.267461,0.496049,0.199623,0.0487675
22,-0.956363,0.844715,-0.46002,-0.903339,0.125835,-0.334322,0.92042,-0.651856,-0.592831,0.0385176,-0.200708,-0.392657,-0.23419,0.411976,0.870656,-0.636863,-0.9085,0.970132,0.583164,-0.204143,-0.811432,-0.13735,0.462214,-0.483641,-0.788368,-0.688087,-0.260335,-0.893286,-0.445746,-0.908136,-0.801567,0.0569568,0.442705,0.563003,0.708804,0.872904,0.805776,0.490337,0.479751,0.422899,0.925185,0.76277,0.773243,0.461358,0.795902,0.590888,0.570064,0.403278,0.274775,0.0523437,0.0921244,0.0873682,0.211531,0.439363,0.126035,0.179556,0.0921003,0.352367,0.139705,0.427844,0.243171,0.105647,0.242774,0.587444
23,0.0156092,-0.0789875,0.171822,-0.564876,-0.86852,0.503601,0.87621,-0.64244,0.0451952,-0.775413,0.690395,-0.817977,-0.771106,-0.0813223,-0.191846,0.383787,-0.497043,-0.000237911,-0.855406,-0.599979,-0.401386,0.203323,0.0447362,0.237484,-0.235989,0.387527,-0.714304,-0.484467,-0.807861,0.632801,0.246522,-0.828791,0.330998,0.373097,0.658672,0.618386,0.796269,0.850913,0.726168,0.447219,0.428877,0.583658,0.59048,0.715234,0.494405,0.944121,0.449665,0.757596,0.043086,0.11765,0.404294,0.158204,0.116848,0.0134324,0.210559,0.161935,0.0188482,0.533673,0.0128767,0.591397,0.148834,0.237074,0.083425,0.399247
24,-0.660648,-0.463448,-0.7543,-0.562168,0.979838,-0.491843,-0.159814,0.629304,-0.727594,-0.407772,0.297388,0.398047,0.526074,0.619241,-0.034823,0.671829,0.730415,-0.230352,-0.186169,-0.385355,-0.125882,-0.17032,0.692729,0.72966,0.632182,0.624825,0.20329,0.595075,-0.286077,0.87119,-0.201478,-0.0676245,0.284746,0.437155,0.350241,0.657846,0.427971,0.666214,0.534288,0.78241,0.345038,0.517476,0.92769,0.682399,0.965635,0.957219,0.481313,0.645212,0.449253,0.516765,0.463634,0.114961,0.17463,0.0463576,0.0817598,0.0379611,0.166995,0.326122,0.476538,0.162362,0.258971,0.626117,0.345558,0.013141
25,-0.192321,-0.278338,-0.433911,0.608228,0.555075,0.221889,0.938515,0.914528,0.609632,-0.904878,0.985578,-0.653715,-0.468705,0.289738,-0.900703,0.226311,-0.00968775,0.0723913,-0.801879,-0.52649,0.581368,0.09601,-0.71087,0.0856674,-0.859959,0.0330219,0.203917,-0.956,-0.778668,0.468874,-0.300699,0.0886687,0.641459,0.849855,0.872615,0.646732,0.439862,0.388482,0.663905,0.508515,0.664105,0.632631,0.805668,0.820949,0.777949,0.623633,0.400454,0.15913,0.354075,0.117173,0.30322,0.238466,0.358524,0.022446,0.290656,0.015197,0.354945,0.365245,0.0435911,0.0896291,0.390835,0.530725,0.316781,0.228799
26,0.667177,0.61776,0.862635,0.71854,-0.746964,-0.187373,-0.285653,0.1217,0.782017,0.850171,0.056166,-0.461651,0.169951,0.851498,-0.535604,0.229619,-0.267742,0.152837,0.813642,-0.444975,0.706994,0.510289,0.0340359,-0.899882,-0.469318,0.378723,-0.692606,-0.754319,-0.0341318,0.646417,-0.197927,-0.600436,0.402279,0.468906,0.543161,0.138395,0.663814,0.685529,0.383553,0.838209,0.525258,0.665348,0.92518,0.387514,0.903426,0.253411,0.483131,0.488001,0.0758636,0.0657863,0.226285,0.0175128,0.568854,0.596845,0.20997,0.194007,0.137592,0.249239,0.451379,0.326863,0.649321,0.275107,0.326321,0.070394
27,0.541336,0.876056,0.405549,-0.741019,-0.842517,-0.434337,-0.226053,-0.613305,0.653517,0.0748735,0.276764,0.005596,0.946121,0.415286,0.517546,-0.70342,-0.608421,0.882557,0.144217,-0.601758,0.845132,0.588875,-0.197896,-0.743321,-0.914539,-0.489067,0.539246,0.325994,-0.80849,-0.253487,-0.766457,-0.230976,0.0360233,0.672271,0.774217,0.451678,0.497305,0.708131,0.396714,0.894168,0.547023,0.423728,0.608205,0.405666,0.608017,0.727526,0.39896,0.49274,0.371272,0.0218996,0.232314,0.110811,0.0277983,0.0177353,0.28185,0.0517666,0.335092,0.436901,0.179711,0.339282,0.0500417,0.180341,0.0290522,0.463271
28,-0.427434,-0.844863,0.390354,-0.937805,0.00139346,-0.931611,-0.597385,-0.719173,0.0446083,0.776502,-0.114777,0.878126,0.616783,-0.240796,0.471659,0.65105,-0.92599,0.419627,-0.283934,-0.862063,0.101538,0.616955,0.819704,0.898973,-0.46814,-0.752599,0.129255,0.779187,0.266688,0.657413,0.00679107,-0.901187,0.461315,0.818568,0.377089,0.892638,0.567408,0.806714,0.768371,0.648322,0.703543,0.725127,0.557381,0.77267,0.843186,0.500437,0.714444,0.353525,0.0305944,0.334413,0.127061,0.355492,0.22786,0.642297,0.340974,0.593725,0.362598,0.0417152,0.292094,0.0288509,0.19557,0.186522,0.209485,0.0978959
29,-0.02443,-0.462309,-0.718521,0.838487,-0.485808,-0.199437,-0.980267,0.361713,0.214889,-0.608401,0.113672,-0.0557546,-0.761254,0.934553,-0.634193,0.0866103,0.767528,0.91864,0.242843,-0.927271,-0.249783,0.106317,0.483957,-0.443609,-0.610469,0.42563,-0.811594,0.281608,-0.84473,0.629548,-0.565221,0.574604,0.354115,0.513308,0.853026,0.779362,0.576896,0.7495,0.733402,0.398888,0.406804,0.643808,0.299764,0.76053,0.59591,0.696884,0.811197,0.533068,0.288743,0.580672,0.164523,0.592857,0.190475,0.180976,0.542862,0.207223,0.557132,0.174538,0.442666,0.413773,0.159911,0.42247,0.206571,0.369929
30,-0.544524,-0.491863,0.919455,-0.484764,0.843402,0.0345889,-0.0236772,0.169813,-0.852142,0.317347,0.946642,-0.202565,-0.676911,-0.855003,-0.556969,-0.522017,0.147775,-0.883777,-0.919615,-0.836509,-0.828418,0.766333,0.310421,0.376444,-0.885592,0.923023,0.956905,0.183092,-0.0539783,-0.594537,0.41331,0.705008,0.422744,0.70742,0.652482,0.516111,0.434167,0.688767,0.917554,0.433852,0.762541,0.677101,0.537119,0.413738,0.435396,0.611208,0.397071,0.947781,0.392673,0.3567,0.413084,0.153172,0.840639,0.00884916,0.00699666,0.756488,0.0345727,0.202207,0.360367,0.22086,0.45928,0.542449,0.187846,0.205467
31,-0.0590391,0.304731,0.581706,0.56131,0.290446,-0.933944,0.979934,-0.78065,0.606096,-0.451072,-0.605236,0.794153,0.687063,-0.975059,-0.662335,-0.101701,-0.839556,0.673656,0.859667,0.612278,0.452248,-0.527735,-0.709231,0.844229,-0.263833,0.458233,0.0508679,0.273497,0.631286,0.240231,0.696005,0.70936,0.150137,0.874429,0.584844,0.641554,0.403455,0.227956,0.567018,0.844515,0.785507,0.6945,0.523391,0.878223,0.650535,0.491929,0.762877,0.792699,0.132171,0.151987,0.723878,0.169707,0.000771902,0.461356,0.0455276,0.156004,0.0451694,0.487609,0.270482,0.220819,0.446371,0.0300069,0.144568,0.323787
32,0.0512751,0.177667,-0.333,-0.27657,0.708547,0.732093,-0.504415,-0.117745,0.108809,0.559146,0.343138,-0.430572,-0.434992,-0.467971,-0.269702,0.0427745,-0.000821532,0.256923,-0.24226,-0.232186,-0.132719,-0.937746,-0.0754212,0.176154,0.216658,0.656523,-0.0107904,-0.76952,0.537258,-0.498356,0.863832,-0.839797,0.56787,0.64622,0.966317,0.597334,0.27101,0.841073,0.607923,0.517723,0.728998,0.624427,0.527512,0.221096,0.702792,0.375446,0.911379,0.46552,0.0243645,0.288109,0.171608,0.330253,0.0825758,0.28486,0.440705,0.0199326,0.369002,0.0276784,0.5494,0.0808885,0.303122,0.212308,0.0267549,0.2751
33,-0.242395,0.713544,0.0289119,-0.517016,-0.432263,-0.434659,-0.643916,-0.0760118,0.852766,-0.504502,-0.0826123,0.171414,0.155951,-0.376711,-0.40227,0.216055,-0.592139,0.264586,-0.423366,0.323364,-0.549783,-0.601924,0.683234,-0.801158,0.190325,0.127826,-0.894532,0.591495,-0.574237,-0.275431,-0.195408,0.543173,0.896463,0.39454,0.429782,0.874114,0.470084,0.681526,0.77756,0.481389,0.869624,0.738907,0.166859,0.301244,0.446282,0.872859,0.439632,0.446705,0.701494,0.318941,0.337466,0.315622,0.249849,0.441763,0.145457,0.0478212,0.03577,0.2037,0.592218,0.204406,0.243096,0.173121,0.396065,0.395025
34,0.4587,-0.96353,0.847366,0.0594661,-0.199423,-0.520615,0.876425,-0.462907,0.788118,-0.465397,0.0995208,-0.871617,-0.859475,0.751849,-0.382295,-0.709228,0.044204,0.927302,-0.120658,-0.00326041,0.537318,-0.328898,-0.291888,0.913507,0.690895,-0.404677,-0.821283,0.0142377,0.400661,-0.428643,0.444502,0.28768,0.483148,0.60287,0.362497,0.469127,0.472461,0.674572,0.563737,0.166959,0.716887,0.497622,0.618882,0.538498,0.607333,0.254292,0.173726,0.509151,0.148468,0.421743,0.0420973,0.400287,0.333361,0.0856484,0.0546444,0.0580791,0.0243079,0.0394981,0.45409,0.227139,0.382589,0.435866,0.140825,0.511518
35,-0.177241,0.176857,0.543744,0.379365,-0.345866,0.168926,-0.360966,-0.605983,-0.198676,0.531604,0.38338,-0.686207,0.764819,0.255359,0.475128,-0.228132,-0.474666,0.843578,-0.51875,-0.675128,0.633446,-0.949938,0.525375,0.611875,0.598342,-0.557045,-0.548043,-0.170649,0.353231,-0.85114,0.87369,-0.762348,0.873841,0.746367,0.644206,0.670947,0.490689,0.444991,0.261861,0.669481,0.714029,0.301265,0.390784,0.576735,0.762803,0.420348,0.809327,0.900644,0.038911,0.292895,0.460498,0.173191,0.281172,0.12926,0.235383,0.209721,0.562516,0.295448,0.00125407,0.0957544,0.376233,0.0779521,0.218659,0.354425
36,-0.961188,0.525369,-0.00233312,-0.391196,0.304798,-0.451145,0.130687,-0.501911,-0.711606,-0.108207,0.433629,-0.585445,-0.548839,0.97411,-0.206031,-0.841786,0.582018,-0.136523,-0.859999,-0.873695,0.379293,0.316114,0.302941,-0.254747,0.0499785,-0.925511,0.0542552,-0.635715,0.28281,0.568635,0.534045,-0.61542,0.124416,0.674417,0.419537,0.859083,0.913904,0.390579,0.520686,0.861896,0.638203,0.572577,0.474824,0.373453,0.7381,0.466253,0.75243,0.326681,0.729946,0.0988883,0.0223535,0.104612,0.587014,0.115219,0.559606,0.0500895,0.0140132,0.0987068,0.0681097,0.215378,0.412832,0.205477,0.0102448,0.256515
37,-0.665855,0.638266,-0.28832,0.312358,0.799365,-0.37374,-0.459856,-0.336116,-0.655468,-0.677809,-0.673645,0.753062,0.472205,0.16455,-0.093188,0.471449,0.617939,0.0146982,-0.034957,-0.46345,-0.686678,0.0683608,0.0343401,0.35005,-0.669712,-0.0859298,-0.72918,0.492614,0.560152,0.884442,-0.717587,0.17684,0.660499,0.528552,0.530049,0.766186,0.389576,0.447771,0.785622,0.33817,0.98052,0.228853,0.549629,0.8534,0.880369,0.441137,0.745611,0.453143,0.682644,0.0729611,0.0214753,0.162942,0.176171,0.125786,0.195004,0.00648238,0.297992,0.0221491,0.372908,0.0339595,0.0751413,0.0472627,0.494626,0.106828
38,0.25374,0.186348,-0.630944,-0.510166,-0.758305,-0.899409,-0.256345,-0.406778,-0.546258,0.54104,0.884147,0.774612,0.601104,-0.320219,-0.675467,-0.026027,-0.219765,-0.162066,0.979856,-0.16041,-0.617317,0.0771773,0.251936,-0.585058,0.837662,-0.487308,-0.0494588,0.410698,-0.311663,0.927514,-0.34054,0.0652869,0.936931,0.842477,0.878625,0.858623,0.751529,0.957124,0.692043,0.5366,0.501287,0.52982,0.274359,0.482429,0.63479,0.568065,0.147392,0.644113,0.0560135,0.310765,0.0318432,0.0999264,0.178838,0.295693,0.416176,0.101055,0.408412,0.499208,0.450687,0.516215,0.354601,0.237768,0.383364,0.188701
39,0.72007,0.106009,0.401168,-0.180758,-0.662521,-0.950675,-0.227792,-0.45916,-0.574972,-0.498993,0.9694,0.51113,-0.625006,-0.154981,0.586412,-0.605155,-0.033523,0.68052,-0.0870018,0.883925,0.712645,-0.641456,0.944176,0.943223,-0.00993014,0.656785,0.67722,0.595326,0.690364,0.355706,-0.117113,0.316579,0.565418,0.635111,0.880062,0.773589,0.403772,0.580869,0.458535,0.121519,0.80609,0.463178,0.610357,0.764061,0.631023,0.777288,0.454772,0.596114,0.623464,0.214841,0.187725,0.456007,0.211257,0.549025,0.0188522,0.346619,0.384349,0.559072,0.198393,0.0212161,0.1057,0.314531,0.314424,0.135331
